CustomerID,LastPurchaseDate,FirstPurchaseDate,Frequency,Monetary,Recency,T,AOV,Predicted_CLTV,CLTV_Segment
14865,2011-02-12 16:25:00,2010-02-12 18:23:00,2,52.2,301,665,26.1,126.02804652342934,Low
14866,2011-11-29 11:45:00,2010-08-12 14:58:00,12,14389.900000000007,11,485,1199.158333333334,15533.62492525677,High
14867,2011-07-06 11:39:00,2011-05-05 08:18:00,3,710.2800000000001,157,219,236.76000000000002,606.8843345515072,Medium
14868,2011-11-18 14:40:00,2011-01-07 10:39:00,8,2953.590000000002,22,337,369.19875000000025,2770.0730311099232,High
14869,2011-08-28 16:09:00,2011-01-12 12:36:00,2,725.7,104,332,362.85,730.4166527694363,Medium
14870,2011-03-23 10:51:00,2011-03-23 10:51:00,1,327.24999999999994,262,262,327.24999999999994,377.49191100255257,Low
14871,2011-06-14 13:04:00,2010-12-14 12:18:00,4,522.3799999999997,179,361,130.5949999999999,582.9483706965885,Medium
14873,2011-05-13 13:52:00,2011-05-13 13:52:00,1,519.68,211,211,519.68,692.8097798513719,Medium
14875,2011-08-24 12:20:00,2011-03-22 11:53:00,2,1465.3200000000002,108,263,732.6600000000001,1888.9788363337516,High
14878,2011-12-06 11:26:00,2010-12-16 12:11:00,9,1485.5400000000006,4,359,165.06000000000006,1434.8630252482362,High
14880,2011-09-23 13:42:00,2011-02-24 12:27:00,3,706.1900000000002,78,289,235.39666666666673,606.8843345515072,Medium
14881,2011-11-20 11:06:00,2011-11-20 11:06:00,1,255.4,20,20,255.4,209.23538922858546,Low
14882,2011-11-13 12:47:00,2011-06-11 10:15:00,2,589.7,27,182,294.85,547.7519436338201,Medium
14883,2011-12-05 09:49:00,2011-06-29 09:32:00,6,761.5900000000001,5,164,126.93166666666669,984.9421954754689,Medium
14885,2011-07-31 12:05:00,2011-07-31 12:05:00,1,765.3199999999999,132,132,765.3199999999999,1006.1238500025288,Medium
14886,2011-01-04 08:56:00,2011-01-04 08:56:00,1,364.80000000000007,340,340,364.80000000000007,406.2698285403963,Medium
14887,2011-09-21 15:32:00,2011-09-21 15:32:00,1,1862.0,80,80,1862.0,1855.7904980118842,High
14888,2011-05-16 14:58:00,2011-05-16 14:58:00,1,369.2,208,208,369.2,425.69174169378414,Medium
14889,2011-07-01 15:19:00,2011-07-01 15:19:00,1,135.9,162,162,135.9,128.19485927139058,Low
14890,2011-03-31 11:57:00,2011-03-31 11:57:00,1,125.65,254,254,125.65,122.90841251442556,Low
14891,2011-07-14 18:08:00,2011-05-06 10:58:00,2,554.38,148,218,277.19,547.7519436338201,Medium
14893,2011-11-30 12:31:00,2011-11-28 10:49:00,2,1237.8500000000004,10,12,618.9250000000002,1258.8195180883986,High
14894,2011-09-15 13:51:00,2011-09-15 13:51:00,1,655.7499999999999,86,86,655.7499999999999,827.5449135549565,Medium
14895,2011-10-30 14:45:00,2011-02-12 09:19:00,20,11138.710000000006,41,301,556.9355000000003,11465.217417426933,High
14896,2011-05-19 10:20:00,2010-09-12 12:24:00,2,468.77,205,454,234.385,334.29547965911416,Low
14897,2011-12-09 16:06:00,2011-02-12 10:32:00,4,1366.38,1,301,341.595,1372.0135229184561,High
14898,2011-11-16 14:54:00,2010-03-12 15:25:00,6,1303.5199999999995,24,638,217.25333333333325,1491.0458330891643,High
14901,2011-12-09 16:14:00,2010-02-12 11:20:00,9,1421.2900000000004,1,666,157.92111111111114,1434.8630252482362,High
14902,2011-11-14 10:34:00,2011-11-14 10:34:00,1,332.66,26,26,332.66,377.49191100255257,Low
14903,2011-11-18 16:07:00,2011-05-23 13:17:00,5,2810.63,22,201,562.126,2799.806245465008,High
14904,2011-11-14 09:13:00,2011-07-12 12:55:00,2,1025.4399999999998,26,151,512.7199999999999,1270.6971700415295,High
14905,2011-05-07 12:41:00,2011-04-20 10:48:00,2,616.1500000000001,217,234,308.07500000000005,576.4581633600019,Medium
14907,2011-11-11 13:25:00,2010-07-12 10:14:00,7,3501.0999999999976,29,516,500.1571428571425,3174.4983072102027,High
14908,2011-09-26 12:56:00,2011-09-26 12:56:00,1,277.79999999999995,75,75,277.79999999999995,325.4894925623568,Low
14910,2011-11-14 17:10:00,2011-07-12 10:06:00,4,434.3500000000001,26,151,108.58750000000002,582.9483706965885,Medium
14911,2011-12-10 14:08:00,2010-01-12 14:05:00,201,143825.05999999944,0,697,715.547562189052,142923.88141803062,High
14912,2011-11-23 09:20:00,2011-07-04 11:06:00,2,867.8499999999998,17,159,433.9249999999999,935.9999463026568,Medium
14913,2011-11-03 09:07:00,2010-12-15 14:35:00,4,1227.4300000000005,37,360,306.85750000000013,1201.917400300269,Medium
14915,2011-09-09 13:34:00,2011-07-03 09:39:00,2,307.48,92,160,153.74,179.3860238164062,Low
14916,2011-09-30 09:20:00,2011-01-19 15:30:00,4,1268.9799999999998,71,325,317.24499999999995,1201.917400300269,Medium
14918,2011-08-16 11:50:00,2011-08-07 12:50:00,2,1610.1499999999996,116,125,805.0749999999998,1829.9264013214774,High
14920,2011-11-05 10:32:00,2011-11-05 10:31:00,2,977.77,35,35,488.885,1235.8227765516517,Medium
14921,2011-09-11 13:17:00,2011-05-22 12:51:00,2,1316.0700000000004,90,202,658.0350000000002,1517.1368482113362,High
14923,2011-10-20 11:51:00,2011-10-20 11:51:00,1,749.0999999999998,51,51,749.0999999999998,1006.1238500025288,Medium
14924,2011-08-04 09:25:00,2011-08-04 09:25:00,1,310.05,128,128,310.05,325.4894925623568,Low
14929,2011-07-11 17:21:00,2011-07-11 17:21:00,1,223.88,151,151,223.88,181.05057730079238,Low
14930,2011-10-03 14:42:00,2011-08-23 10:29:00,3,2372.860000000001,68,109,790.9533333333337,2430.1238480245565,High
14931,2011-11-17 09:25:00,2011-04-13 09:32:00,5,1257.68,23,241,251.536,1158.938328936023,Medium
14932,2010-09-12 11:48:00,2010-09-12 11:48:00,1,363.53,454,454,363.53,406.2698285403963,Medium
14934,2011-09-19 10:10:00,2011-02-03 11:48:00,2,1890.9400000000005,82,310,945.4700000000003,1981.2523865355956,High
14935,2011-02-15 14:44:00,2011-02-15 14:44:00,1,1784.7099999999998,298,298,1784.7099999999998,1598.9386675156275,High
14936,2011-09-03 11:53:00,2011-05-10 08:50:00,8,8137.0199999999995,98,214,1017.1274999999999,7806.1600255737285,High
14937,2011-10-14 12:29:00,2011-01-08 14:16:00,3,1621.88,57,336,540.6266666666667,1739.612038293666,High
14944,2011-10-11 09:10:00,2011-02-16 12:47:00,12,5900.250000000002,60,297,491.68750000000017,5942.774551778772,High
14946,2011-11-25 13:33:00,2011-11-25 13:33:00,1,100.9,15,15,100.9,122.90841251442556,Low
14947,2011-09-28 15:48:00,2011-01-08 09:31:00,2,290.82000000000005,73,336,145.41000000000003,179.3860238164062,Low
14948,2011-11-16 17:16:00,2011-02-09 14:39:00,6,1101.9699999999996,24,304,183.6616666666666,1276.1235827551163,High
14950,2011-11-20 13:48:00,2011-11-20 13:48:00,1,371.2,20,20,371.2,425.69174169378414,Medium
14951,2011-09-21 15:15:00,2011-09-21 15:15:00,1,311.69000000000005,80,80,311.69000000000005,325.4894925623568,Low
14952,2011-12-09 12:48:00,2010-10-12 12:48:00,11,8099.489999999998,1,424,736.3172727272726,7896.905845360423,High
14953,2011-11-14 14:59:00,2011-11-14 14:59:00,1,289.82,26,26,289.82,325.4894925623568,Low
14954,2011-11-27 14:30:00,2011-11-27 14:30:00,1,336.16999999999985,13,13,336.16999999999985,406.2698285403963,Medium
14957,2011-03-31 17:59:00,2011-03-31 17:59:00,1,58.49000000000001,253,253,58.49000000000001,81.18337209049763,Low
14958,2011-08-04 11:28:00,2011-07-06 16:16:00,3,499.6799999999999,128,157,166.55999999999997,395.6500647562135,Low
14959,2011-08-22 09:28:00,2011-02-16 13:00:00,4,695.42,110,297,173.855,758.0904488534869,Medium
14960,2011-06-21 13:38:00,2011-01-12 12:54:00,2,221.26999999999992,172,332,110.63499999999996,174.48410163410105,Low
14961,2011-11-29 09:42:00,2010-12-14 11:38:00,9,7044.680000000002,11,361,782.7422222222225,6821.972932470481,High
14962,2011-03-14 09:42:00,2011-03-14 09:42:00,1,126.70000000000002,271,271,126.70000000000002,122.90841251442556,Low
14963,2011-11-30 12:16:00,2011-06-11 12:44:00,5,1487.8000000000013,10,182,297.5600000000003,1369.6474148716054,High
14964,2011-06-04 14:13:00,2011-06-04 14:13:00,1,206.21,189,189,206.21,181.05057730079238,Low
14965,2011-04-09 13:20:00,2011-04-09 13:15:00,2,598.9999999999999,245,245,299.49999999999994,547.7519436338201,Medium
14966,2011-11-25 12:20:00,2011-11-25 12:20:00,1,191.3199999999999,15,15,191.3199999999999,159.3547567015359,Low
14967,2011-10-21 11:06:00,2011-10-21 11:06:00,1,463.8,50,50,463.8,692.8097798513719,Medium
14968,2011-09-11 13:58:00,2011-09-11 13:58:00,1,147.59,90,90,147.59,127.8103346967307,Low
14970,2011-07-25 14:45:00,2011-01-04 13:33:00,4,1592.06,138,340,398.015,1654.503679537612,High
14971,2011-10-27 13:33:00,2011-04-11 17:03:00,3,1116.5699999999993,44,243,372.18999999999977,1111.6952136465427,Medium
14972,2011-03-08 14:54:00,2011-03-08 14:54:00,1,114.77000000000002,277,277,114.77000000000002,122.90841251442556,Low
14973,2011-08-24 15:51:00,2011-04-28 12:22:00,3,1314.45,108,226,438.15000000000003,1258.4178618011372,High
14974,2011-02-11 13:01:00,2011-02-11 13:01:00,1,114.39,302,302,114.39,122.90841251442556,Low
14975,2011-10-13 14:08:00,2011-10-13 14:08:00,1,279.94,58,58,279.94,325.4894925623568,Low
14976,2011-10-13 16:37:00,2011-01-17 11:09:00,7,790.8599999999997,58,327,112.97999999999995,1334.5518507703641,High
14978,2011-09-28 13:07:00,2011-01-13 12:03:00,5,1931.4200000000028,73,331,386.28400000000056,1844.3897282598984,High
14981,2011-07-04 13:45:00,2011-07-04 13:45:00,1,102.11999999999998,159,159,102.11999999999998,122.90841251442556,Low
14984,2011-12-06 11:04:00,2011-11-20 14:28:00,2,213.26999999999998,4,20,106.63499999999999,174.48410163410105,Low
14985,2011-05-25 14:29:00,2010-12-16 19:51:00,2,296.7499999999999,199,358,148.37499999999994,179.3860238164062,Low
14987,2011-11-24 09:59:00,2010-09-12 12:13:00,2,326.4,16,454,163.2,179.3860238164062,Low
14988,2011-12-05 12:05:00,2011-12-05 12:05:00,1,334.54,5,5,334.54,406.2698285403963,Medium
14995,2011-04-03 13:14:00,2011-01-11 11:39:00,2,233.23000000000005,251,333,116.61500000000002,174.48410163410105,Low
14997,2011-12-09 13:34:00,2011-06-14 16:52:00,3,546.2,1,179,182.0666666666667,438.60507398707557,Medium
14998,2011-12-04 16:28:00,2011-06-22 17:30:00,2,429.8699999999999,6,170,214.93499999999995,306.11066773132114,Low
15000,2011-10-23 11:42:00,2011-10-23 11:42:00,1,490.52,48,48,490.52,692.8097798513719,Medium
15002,2011-08-16 10:44:00,2010-07-12 13:16:00,4,1641.7599999999998,116,516,410.43999999999994,1654.503679537612,High
15004,2011-07-15 14:05:00,2011-07-15 14:05:00,1,1246.3199999999995,148,148,1246.3199999999995,1069.850133648853,Medium
15005,2011-11-24 12:25:00,2010-08-12 14:36:00,28,6316.569999999991,16,485,225.59178571428538,6425.814412411377,High
15006,2011-10-19 15:08:00,2011-10-19 15:08:00,1,502.08999999999975,52,52,502.08999999999975,692.8097798513719,Medium
15007,2011-03-07 16:00:00,2011-03-07 16:00:00,1,156.91000000000003,278,278,156.91000000000003,127.8103346967307,Low
15009,2011-11-27 13:35:00,2011-11-14 17:40:00,3,1261.7799999999997,13,25,420.59333333333325,1258.4178618011372,High
15010,2011-04-11 12:42:00,2011-04-11 12:42:00,1,308.94000000000005,243,243,308.94000000000005,325.4894925623568,Low
15012,2011-10-17 12:22:00,2010-01-12 12:49:00,2,423.0399999999996,54,697,211.5199999999998,306.11066773132114,Low
15014,2011-10-27 20:07:00,2011-06-16 19:40:00,2,260.16999999999996,43,176,130.08499999999998,174.48410163410105,Low
15016,2011-06-20 12:06:00,2011-06-20 12:06:00,1,170.04,173,173,170.04,127.8103346967307,Low
15017,2011-06-11 10:33:00,2011-06-11 10:33:00,1,125.58000000000003,182,182,125.58000000000003,122.90841251442556,Low
15018,2011-01-11 12:47:00,2010-07-12 10:47:00,3,496.21,333,516,165.40333333333334,395.6500647562135,Low
15019,2011-03-18 12:35:00,2011-03-18 12:35:00,1,265.9999999999999,267,267,265.9999999999999,283.18140663815376,Low
15021,2011-11-13 12:31:00,2010-08-12 12:17:00,9,1914.8200000000024,27,485,212.75777777777805,1856.6965457538963,High
15022,2011-11-28 12:35:00,2011-10-23 15:47:00,4,905.0399999999995,12,48,226.25999999999988,907.9069725296226,Medium
15023,2011-10-31 17:13:00,2010-05-12 13:49:00,11,6802.759999999989,40,577,618.4327272727263,6559.596883348278,High
15024,2011-11-30 12:06:00,2010-07-12 13:20:00,10,1661.3300000000006,10,516,166.13300000000007,1434.8630252482362,High
15025,2011-06-11 15:20:00,2011-06-11 15:20:00,1,377.01,182,182,377.01,425.69174169378414,Medium
15026,2011-09-20 13:52:00,2011-04-13 14:25:00,3,469.0,81,241,156.33333333333334,395.6500647562135,Low
15027,2011-09-11 10:16:00,2011-04-05 15:25:00,4,1066.1499999999996,90,249,266.5374999999999,1086.6290528943632,Medium
15028,2011-10-28 11:41:00,2010-06-12 12:47:00,4,627.13,43,546,156.7825,742.1019905540556,Medium
15030,2011-09-29 10:50:00,2011-03-16 15:34:00,2,518.28,72,269,259.14,461.1698159540957,Medium
15031,2011-09-11 17:44:00,2011-02-03 14:46:00,4,668.14,89,310,167.035,742.1019905540556,Medium
15032,2011-03-28 15:03:00,2010-08-12 12:57:00,3,4959.0999999999985,257,485,1653.0333333333328,4703.623540707165,High
15033,2011-11-14 13:12:00,2011-01-14 13:28:00,10,2586.670000000001,26,330,258.6670000000001,2161.8933336228934,High
15034,2011-11-24 12:11:00,2010-12-21 09:47:00,8,4308.609999999999,16,354,538.5762499999998,4097.577864667566,High
15035,2011-11-09 11:08:00,2011-11-09 11:08:00,1,252.72999999999996,31,31,252.72999999999996,209.23538922858546,Low
15036,2011-09-28 15:42:00,2011-06-13 12:19:00,3,465.55,73,180,155.18333333333334,395.6500647562135,Low
15038,2011-12-10 11:33:00,2010-05-12 10:54:00,6,705.4899999999997,0,577,117.5816666666666,984.9421954754689,Medium
15039,2011-11-30 11:31:00,2010-06-12 11:26:00,47,19914.439999999966,10,546,423.7114893617014,20813.430464950496,High
15041,2011-06-22 16:16:00,2011-06-22 16:16:00,1,180.35000000000002,171,171,180.35000000000002,127.8103346967307,Low
15042,2011-05-24 16:25:00,2011-05-24 16:25:00,1,135.93,200,200,135.93,128.19485927139058,Low
15043,2011-08-11 14:26:00,2011-08-11 14:26:00,1,537.0,121,121,537.0,692.8097798513719,Medium
15044,2011-12-04 12:56:00,2010-12-12 14:27:00,17,7700.229999999997,6,363,452.95470588235275,7353.7499422483215,High
15045,2011-11-07 11:33:00,2011-03-27 11:44:00,2,735.6600000000001,33,258,367.83000000000004,798.9116485191369,Medium
15046,2011-11-30 15:50:00,2011-01-16 13:25:00,15,5213.770000000001,10,328,347.58466666666675,5835.695531884748,High
15047,2011-03-15 10:49:00,2011-03-15 10:49:00,1,343.62,270,270,343.62,406.2698285403963,Medium
15048,2011-08-15 10:02:00,2010-06-12 12:15:00,4,384.04999999999984,117,546,96.01249999999996,571.0098102498484,Medium
15049,2011-11-03 12:13:00,2011-11-03 12:13:00,1,121.17000000000002,37,37,121.17000000000002,122.90841251442556,Low
15050,2011-11-14 16:17:00,2011-09-29 13:22:00,3,1782.0900000000004,26,72,594.0300000000001,1799.9645297792051,High
15051,2011-12-07 15:29:00,2011-10-21 14:01:00,3,1391.6100000000001,3,50,463.87000000000006,1558.2406920501317,High
15052,2011-01-24 15:52:00,2011-01-24 15:52:00,1,215.78,320,320,215.78,181.05057730079238,Low
15053,2011-06-07 13:06:00,2011-03-03 12:06:00,3,697.79,186,282,232.59666666666666,550.5595205989218,Medium
15054,2011-11-27 15:02:00,2011-10-30 14:33:00,2,302.09999999999997,13,41,151.04999999999998,179.3860238164062,Low
15057,2011-09-03 15:17:00,2011-01-28 09:09:00,2,1489.5,98,316,744.75,1888.9788363337516,High
15058,2011-11-14 14:57:00,2011-01-31 15:35:00,11,2124.9900000000025,26,313,193.18090909090932,2339.2031437708106,High
15059,2011-10-30 11:35:00,2011-01-23 11:48:00,9,1337.7200000000007,41,321,148.63555555555564,1434.8630252482362,High
15060,2011-11-30 14:21:00,2011-01-12 13:47:00,4,303.0899999999999,10,332,75.77249999999998,571.0098102498484,Medium
15061,2011-12-05 10:23:00,2010-02-12 15:19:00,48,54534.140000000014,5,666,1136.127916666667,55038.56572165206,High
15062,2011-09-29 16:51:00,2010-12-15 15:37:00,4,987.8599999999999,72,360,246.96499999999997,992.4165984100008,Medium
15063,2011-10-05 13:25:00,2011-10-05 13:25:00,1,370.79999999999995,66,66,370.79999999999995,425.69174169378414,Medium
15065,2011-06-28 11:44:00,2011-02-11 09:45:00,4,3158.1300000000006,165,302,789.5325000000001,2990.801551805529,High
15066,2011-10-17 13:25:00,2011-10-17 13:25:00,1,893.59,54,54,893.59,1000.4637339661347,Medium
15067,2011-09-22 13:20:00,2011-02-03 12:10:00,3,1744.7600000000004,79,310,581.5866666666668,1739.612038293666,High
15068,2011-10-24 14:47:00,2011-03-28 14:27:00,2,553.3599999999998,47,257,276.6799999999999,547.7519436338201,Medium
15069,2011-06-13 14:16:00,2011-06-13 14:16:00,1,1109.5300000000007,180,180,1109.5300000000007,1015.4897986645044,Medium
15070,2010-02-12 11:23:00,2010-02-12 11:23:00,1,106.2,666,666,106.2,122.90841251442556,Low
15071,2011-09-03 10:19:00,2011-07-09 11:43:00,2,982.0699999999997,98,154,491.03499999999985,1235.8227765516517,Medium
15073,2011-11-30 10:44:00,2011-06-06 09:59:00,3,1043.4099999999999,10,187,347.8033333333333,986.4812590599621,Medium
15074,2011-08-26 14:45:00,2011-08-26 14:45:00,1,748.8700000000002,106,106,748.8700000000002,1006.1238500025288,Medium
15075,2011-09-23 12:27:00,2011-09-23 12:27:00,1,773.0300000000002,78,78,773.0300000000002,1006.1238500025288,Medium
15076,2011-06-20 08:23:00,2011-06-20 08:23:00,1,880.8500000000004,173,173,880.8500000000004,1000.4637339661347,Medium
15078,2011-11-28 09:40:00,2010-06-12 12:38:00,32,9743.110000000022,12,546,304.4721875000007,9118.356494588274,High
15079,2011-11-05 12:45:00,2010-09-12 09:25:00,4,895.61,35,454,223.9025,907.9069725296226,Medium
15081,2011-11-17 17:08:00,2010-07-12 16:20:00,5,504.7999999999999,23,516,100.95999999999998,637.9919380393408,Medium
15083,2011-03-28 12:18:00,2011-03-28 12:18:00,1,88.19999999999999,257,257,88.19999999999999,100.22757038326486,Low
15087,2011-03-03 10:34:00,2011-03-03 10:34:00,1,306.94,282,282,306.94,325.4894925623568,Low
15088,2011-11-18 13:14:00,2011-03-10 14:05:00,2,1160.07,22,275,580.035,1222.845300199355,Medium
15089,2011-11-29 16:31:00,2011-03-08 14:14:00,6,2420.8400000000024,11,277,403.47333333333376,2407.52822073624,High
15090,2011-04-02 14:03:00,2011-04-02 14:03:00,1,381.32000000000005,252,252,381.32000000000005,425.69174169378414,Medium
15091,2011-03-10 12:47:00,2011-03-10 12:47:00,1,480.71,275,275,480.71,692.8097798513719,Medium
15092,2011-08-05 14:10:00,2011-01-03 12:24:00,2,457.80999999999995,127,341,228.90499999999997,334.29547965911416,Low
15093,2011-11-21 13:09:00,2010-02-12 18:25:00,6,4597.019999999998,19,665,766.1699999999996,4196.05468905675,High
15095,2011-08-28 12:01:00,2011-05-20 14:27:00,4,1370.5999999999997,104,204,342.6499999999999,1372.0135229184561,High
15096,2011-10-28 10:27:00,2011-10-28 10:27:00,1,219.39,43,43,219.39,181.05057730079238,Low
15097,2011-05-12 14:03:00,2011-05-12 14:03:00,1,248.07999999999996,212,212,248.07999999999996,209.23538922858546,Low
15098,2011-10-06 15:33:00,2011-10-06 15:22:00,3,39916.5,65,65,13305.5,39436.24899918169,High
15099,2011-09-16 13:13:00,2011-09-16 13:13:00,1,410.48,85,85,410.48,437.70832121582765,Medium
15100,2011-10-01 10:35:00,2010-01-12 09:09:00,3,876.0,70,697,292.0,787.6789167155932,Medium
15101,2011-01-12 10:18:00,2010-12-15 12:54:00,2,317.53,332,360,158.765,179.3860238164062,Low
15103,2011-09-14 13:54:00,2011-08-11 14:53:00,2,703.3599999999998,87,121,351.6799999999999,730.4166527694363,Medium
15104,2011-05-27 12:29:00,2011-02-03 14:16:00,2,1027.44,197,310,513.72,1270.6971700415295,High
15105,2011-11-21 16:54:00,2011-03-10 15:32:00,7,2298.930000000001,19,275,328.4185714285716,2329.734458666095,High
15106,2011-12-05 08:41:00,2011-03-15 12:52:00,5,1422.5200000000002,5,270,284.504,1369.6474148716054,High
15107,2011-11-01 12:05:00,2010-02-12 13:45:00,6,319.5,39,666,53.25,908.8151209449618,Medium
15108,2011-07-21 10:24:00,2011-04-26 10:54:00,4,1300.2500000000002,142,228,325.06250000000006,1292.117153369621,High
15109,2011-08-04 09:58:00,2011-08-04 09:58:00,1,484.95,128,128,484.95,692.8097798513719,Medium
15110,2011-11-16 11:16:00,2011-01-25 11:41:00,4,996.1,24,319,249.025,992.4165984100008,Medium
15111,2011-10-11 16:58:00,2010-02-12 11:45:00,3,1567.4799999999998,60,666,522.4933333333332,1640.1605608297625,High
15113,2011-11-30 08:23:00,2011-10-16 15:27:00,3,3609.330000000001,10,55,1203.1100000000004,3681.7495751384286,High
15114,2011-11-02 08:45:00,2011-06-05 14:22:00,10,2760.5599999999977,38,188,276.05599999999976,2419.986955401309,High
15115,2011-11-21 14:59:00,2011-11-21 14:59:00,1,340.11000000000007,19,19,340.11000000000007,406.2698285403963,Medium
15116,2011-11-22 12:25:00,2011-05-19 08:50:00,4,1352.7500000000002,18,205,338.18750000000006,1372.0135229184561,High
15117,2011-11-25 08:12:00,2011-08-05 12:38:00,5,1551.7800000000002,15,127,310.35600000000005,1421.3383016418763,High
15118,2011-07-28 14:54:00,2011-07-28 14:54:00,1,244.8,135,135,244.8,209.23538922858546,Low
15119,2011-08-04 09:08:00,2011-08-04 09:08:00,1,266.4,128,128,266.4,283.18140663815376,Low
15120,2011-07-29 09:48:00,2011-07-29 09:48:00,1,358.8199999999999,134,134,358.8199999999999,406.2698285403963,Medium
15121,2011-10-20 14:51:00,2011-02-24 12:41:00,2,457.71999999999997,51,289,228.85999999999999,334.29547965911416,Low
15122,2011-08-17 16:48:00,2011-02-15 09:59:00,3,1633.779999999999,115,298,544.593333333333,1739.612038293666,High
15123,2011-05-17 14:57:00,2011-02-12 13:12:00,2,2199.309999999999,207,301,1099.6549999999995,1981.2523865355956,High
15124,2011-11-17 10:09:00,2011-01-06 09:06:00,2,184.19,23,338,92.095,162.54554118736095,Low
15125,2011-11-14 13:57:00,2011-03-14 09:59:00,15,11528.480000000001,26,271,768.5653333333335,10124.069944099987,High
15127,2011-05-10 10:30:00,2011-05-10 10:30:00,1,406.53000000000003,214,214,406.53000000000003,437.70832121582765,Medium
15128,2011-10-10 13:54:00,2011-04-05 12:32:00,4,1471.0000000000007,61,249,367.75000000000017,1440.5085186681565,High
15129,2011-10-20 14:40:00,2011-02-21 09:09:00,11,3447.4,51,292,313.40000000000003,3278.583860212128,High
15130,2011-06-23 10:15:00,2011-06-23 10:15:00,1,330.11,170,170,330.11,377.49191100255257,Low
15132,2011-11-21 17:10:00,2011-03-22 12:02:00,5,977.9300000000002,19,263,195.58600000000004,1022.2034903763968,Medium
15133,2011-11-02 10:38:00,2011-03-27 10:56:00,3,982.4199999999998,38,258,327.4733333333333,906.584889511127,Medium
15134,2011-11-25 08:55:00,2011-04-08 15:17:00,8,1387.99,15,246,173.49875,1563.138577357308,High
15135,2011-04-14 19:16:00,2011-04-14 19:16:00,1,139.04999999999998,239,239,139.04999999999998,128.19485927139058,Low
15136,2011-11-17 16:35:00,2011-04-09 16:05:00,4,1286.7000000000005,23,245,321.6750000000001,1201.917400300269,Medium
15139,2011-07-01 12:44:00,2011-04-14 11:39:00,2,178.96000000000006,162,240,89.48000000000003,151.80325950294036,Low
15140,2011-10-18 14:07:00,2011-03-20 14:37:00,7,2354.2500000000005,53,265,336.3214285714286,2409.6308282149303,High
15142,2011-10-24 12:51:00,2011-10-24 12:51:00,1,498.74,47,47,498.74,692.8097798513719,Medium
15143,2011-04-28 12:03:00,2011-04-28 12:03:00,1,259.45,226,226,259.45,283.18140663815376,Low
15144,2011-12-10 15:39:00,2011-01-12 15:12:00,17,6580.440000000007,0,332,387.0847058823533,6338.17673596654,High
15145,2011-10-27 12:33:00,2011-04-26 16:40:00,4,1194.7300000000005,44,228,298.6825000000001,1173.2111805740872,Medium
15146,2011-06-28 12:09:00,2011-02-21 13:07:00,2,1327.1600000000008,165,292,663.5800000000004,1517.1368482113362,High
15147,2011-04-13 15:57:00,2011-04-13 15:57:00,1,623.5,241,241,623.5,569.227583432019,Medium
15148,2011-11-29 08:21:00,2011-11-29 08:21:00,1,301.28999999999996,11,11,301.28999999999996,325.4894925623568,Low
15149,2011-07-29 10:58:00,2011-07-29 10:58:00,1,520.8,134,134,520.8,692.8097798513719,Medium
15150,2011-11-22 12:52:00,2011-03-08 14:19:00,10,5314.469999999995,18,277,531.4469999999994,4666.259612398253,High
15152,2011-11-30 12:32:00,2011-03-08 15:14:00,13,4745.69,10,277,365.0530769230769,4298.986913358665,High
15153,2011-08-11 17:09:00,2011-08-11 17:09:00,1,329.25,121,121,329.25,377.49191100255257,Low
15154,2011-09-25 16:05:00,2011-09-25 16:05:00,1,296.41999999999996,76,76,296.41999999999996,325.4894925623568,Low
15156,2011-08-12 18:22:00,2011-05-12 09:15:00,3,961.4899999999999,119,212,320.4966666666666,816.385136441775,Medium
15157,2011-08-07 13:26:00,2010-12-16 13:44:00,3,1936.0700000000006,125,359,645.3566666666669,2058.2818599021425,High
15158,2011-10-25 13:53:00,2011-10-25 13:53:00,1,401.4000000000001,46,46,401.4000000000001,437.70832121582765,Medium
15159,2011-11-21 14:24:00,2010-12-13 15:44:00,30,18641.010000000017,19,362,621.3670000000005,17868.818920138074,High
15160,2010-12-17 14:15:00,2010-12-17 14:15:00,1,158.16000000000003,358,358,158.16000000000003,127.8103346967307,Low
15163,2011-11-21 13:10:00,2011-05-31 15:22:00,2,304.4699999999999,19,193,152.23499999999996,179.3860238164062,Low
15164,2011-05-15 13:14:00,2011-02-10 12:05:00,3,843.0499999999997,209,303,281.0166666666666,787.6789167155932,Medium
15165,2010-01-12 14:03:00,2010-01-12 14:03:00,1,487.75,697,697,487.75,692.8097798513719,Medium
15167,2011-01-23 12:41:00,2011-01-23 12:41:00,1,162.99999999999997,321,321,162.99999999999997,127.8103346967307,Low
15168,2011-11-14 11:26:00,2011-11-14 11:26:00,1,106.56,26,26,106.56,122.90841251442556,Low
15171,2011-12-01 15:36:00,2011-12-01 15:36:00,1,1289.5,9,9,1289.5,1069.850133648853,Medium
15172,2011-09-30 13:15:00,2011-01-12 11:51:00,5,1624.0499999999997,71,332,324.80999999999995,1563.5076733376814,High
15174,2011-01-21 09:06:00,2011-01-21 09:06:00,1,135.75,323,323,135.75,128.19485927139058,Low
15175,2011-09-29 11:31:00,2011-09-29 11:31:00,1,224.14000000000007,72,72,224.14000000000007,181.05057730079238,Low
15178,2011-03-24 15:12:00,2011-03-24 15:12:00,1,40.5,261,261,40.5,74.45235740375387,Low
15179,2011-11-21 12:53:00,2011-01-04 14:19:00,5,2206.9500000000003,19,340,441.39000000000004,2318.5311272976455,High
